-1.20;-9.26;-0.54;0.11;4.79;-5.12
9.26;-7.73;-0.54;1.74;4.79;2.07
-1.96;-7.73;0.22;-0.65;4.79;7.73
-1.20;-6.10;-0.54;3.38;-6.53;9.37
-0.33;2.72;-0.54;2.50;3.92;14.16
1.20;-1.31;-2.94;3.38;0.76;19.82
0.44;5.99;1.85;4.14;-0.11;25.48
-3.59;-2.83;1.09;5.77;-2.50;18.95
3.70;6.75;5.12;0.87;-21.02;9.37
3.70;5.99;-0.54;-1.52;-8.93;1.31
2.83;6.75;1.85;-3.92;-4.14;11.00
4.46;6.75;-0.54;-0.65;14.48;9.37
-24.50;-19.82;-0.54;0.87;-2.50;2.07
2.83;4.36;0.22;-0.65;-19.38;-10.02
-4.36;4.36;-0.54;20.26;14.48;-18.08
-3.59;-5.34;15.57;-1.52;0.76;-28.53
-3.59;-2.07;1.09;-0.65;4.79;-34.96
-22.98;-4.46;1.09;-3.16;4.79;-35.83
-1.20;-4.46;-1.31;-1.52;17.64;-27.77
0.44;-7.73;-0.54;11.33;3.92;2.94
-1.20;-7.73;-1.31;-2.29;-4.14;0.44
-0.33;-7.73;-1.31;3.38;-14.59;14.16
-1.96;-2.83;-0.54;1.74;0.76;15.79
-1.96;-2.07;0.22;0.87;2.40;1.31
4.46;-4.46;26.90;3.38;3.92;25.48
2.83;5.23;1.09;-3.16;3.16;-9.15
3.70;5.99;1.85;2.50;2.40;10.13
17.32;-18.19;2.72;-28.10;2.40;10.13
6.10;5.99;1.85;14.59;-4.14;8.49
2.07;9.26;-0.54;2.50;-2.50;26.24
3.70;5.99;1.85;-0.65;-3.27;2.07
6.10;5.99;3.48;-0.65;-2.50;-6.75
3.70;51.95;0.22;32.34;-22.65;0.44
-18.95;-22.22;0.22;25.05;-2.50;-10.78
3.70;1.96;4.25;4.14;-2.50;-19.71
1.20;5.99;0.22;-21.67;0.76;-15.68
2.83;-4.46;-1.31;4.14;35.39;-8.39
-0.33;-5.34;-0.54;-2.29;3.92;-1.96
2.07;1.20;0.22;-2.29;3.92;-6.75
3.70;-7.73;-0.54;2.50;20.04;-8.39
3.70;-11.76;-2.18;-1.52;2.40;2.07
2.83;0.33;-0.54;-8.71;0.76;3.70
3.70;5.99;-4.57;0.11;-0.11;12.52
-1.20;-6.86;-0.54;0.87;-0.11;16.55
-1.20;-2.07;-1.31;7.30;-7.30;10.13
2.83;-1.31;1.85;0.11;-4.90;4.46
4.46;3.59;-0.54;0.87;-3.27;7.73
3.70;14.81;1.09;6.53;-4.14;11.00
3.70;5.99;8.28;7.30;0.76;10.13
11.76;5.99;1.85;8.93;3.16;2.07
7.73;10.02;-0.54;4.14;2.40;2.07
12.52;3.59;-4.57;3.38;0.76;2.94
6.10;5.99;1.09;7.30;-2.50;-3.59
3.70;5.23;-0.54;-1.52;-1.63;-11.65
1.20;-19.82;3.48;29.08;3.16;-9.15
-1.20;-5.34;0.22;-2.29;2.40;-10.78
2.83;-1.31;-0.54;-2.29;7.19;-12.41
-1.96;-2.83;11.54;-0.65;4.79;-11.65
-4.36;-19.82;-1.31;-2.29;4.79;-10.78
-3.59;-7.73;-0.54;-3.16;3.92;-2.72
-3.59;-5.34;-0.54;0.11;2.40;3.70
2.83;-5.34;-1.31;3.38;3.92;6.97
-3.59;-1.31;-0.54;16.99;9.58;14.92
-8.39;-6.86;-0.54;0.11;2.40;9.37
2.07;1.20;0.22;2.50;0.76;-0.33
-0.33;4.36;-0.54;-1.52;-8.93;-5.99
-3.59;5.99;-0.54;0.87;0.76;7.73
1.20;10.78;-0.54;-1.52;-10.56;10.13
2.07;10.02;5.12;5.77;1.52;15.79
8.49;6.75;4.25;7.30;4.79;2.07
4.46;6.75;5.12;10.56;0.76;-27.77
8.49;10.78;2.72;-2.29;3.16;0.44
3.70;5.99;6.75;0.87;3.92;4.46
