0.98;0.76;3.05;-3.38;-13.61;2.07
2.61;-20.15;0.65;3.81;4.90;-3.59
-1.42;-38.66;1.42;19.17;8.17;-5.99
0.98;-16.88;3.92;-1.74;11.33;-11.65
-2.18;-20.15;1.42;5.44;7.30;-8.39
-10.24;-21.78;2.29;5.44;9.69;-10.78
26.03;-23.41;-0.98;29.62;10.56;-5.99
-2.18;-14.48;1.42;3.81;16.23;-21.34
1.85;-11.33;3.05;3.05;10.56;5.34
5.01;-3.27;3.92;-26.79;4.90;10.89
5.88;8.06;0.65;19.93;4.90;9.37
3.48;11.33;4.68;6.32;4.90;23.85
3.48;14.48;3.92;3.81;0.11;25.48
4.25;20.15;3.92;5.44;-0.76;-10.78
5.88;34.63;6.32;-1.74;-4.79;10.13
7.51;27.44;7.95;11.11;-11.98;2.83
5.88;19.38;4.68;-1.74;-6.43;5.34
7.51;20.15;-0.11;4.68;-7.19;-1.20
17.97;5.66;1.42;0.65;-5.55;-5.23
-0.54;2.40;1.42;-1.74;-8.82;-10.78
-1.42;-8.06;-0.98;-0.22;-20.91;-5.23
-1.42;-8.06;-0.11;-0.22;2.50;-13.29
-3.81;-17.75;-2.61;-3.38;0.11;-49.44
-11.11;-23.41;11.98;-1.74;0.11;-25.37
-10.24;-21.78;-5.77;2.29;7.30;-18.84
-6.21;-20.15;-4.14;-0.22;7.30;-18.08
-5.44;-21.78;-25.92;3.05;1.63;-26.14
-3.81;-14.48;-2.61;-3.38;4.90;2.07
0.98;-16.12;-3.38;5.44;4.90;10.13
-5.44;-2.40;-0.11;-0.98;5.66;10.89
3.48;4.79;-0.98;8.71;4.90;10.89
7.51;7.30;3.92;6.32;0.87;18.95
11.54;5.66;3.05;8.71;-10.45;28.64
13.07;20.91;-21.89;7.08;1.63;27.01
5.01;24.18;0.65;7.84;0.87;30.27
29.19;25.81;-0.98;-22.76;-2.40;19.82
8.28;26.57;14.37;-1.74;-2.40;13.39
8.28;18.51;17.53;-0.22;-2.40;2.07
4.25;13.72;-0.11;-1.74;14.59;-2.72
2.61;6.43;-0.98;-0.22;4.14;-10.78
-4.57;-5.66;-1.74;-5.77;-2.40;-2.72
-1.42;-12.09;-0.98;1.42;-3.16;-3.59
-3.81;4.03;-3.38;32.02;0.87;-11.65
-7.84;-23.41;-2.61;-2.61;-0.76;-16.44
-7.84;-28.97;-3.38;7.08;0.11;-15.68
-11.87;-8.06;-1.74;-0.22;4.90;-10.78
-11.11;-19.38;-1.74;-0.98;4.90;-11.65
-4.57;-15.35;-11.43;0.65;4.14;-5.23
7.51;-4.03;-0.98;7.08;8.17;10.13
4.25;3.27;-3.38;7.84;-3.16;25.48
3.48;5.66;-0.98;7.08;4.90;53.69
3.48;9.69;0.65;0.65;-3.16;24.61
5.01;17.75;-0.98;8.71;4.90;40.73
7.51;22.54;2.29;6.32;4.14;26.24
5.01;8.06;0.65;-4.25;0.87;7.73
15.57;22.54;4.68;-1.74;-12.85;-22.11
7.51;24.18;-0.98;-0.98;-20.04;-23.74
3.48;14.48;-0.98;-1.74;-13.61;10.13
0.98;6.43;-0.98;-4.25;-6.43;2.07
-27.22;0.76;-0.98;-1.74;-3.92;-22.87
-4.57;-3.27;0.65;-3.38;-5.55;-30.93
-6.21;-22.54;-0.98;-2.61;-13.61;-24.50
-2.18;-19.38;-1.74;-2.61;0.11;-22.87
-11.87;-28.21;-1.74;-6.64;6.53;-10.78
-8.60;-21.78;-3.38;-3.38;0.87;2.07
-2.18;-20.15;-5.01;13.50;5.66;-9.26
-5.44;-33.87;-4.14;-0.22;4.90;3.70
-3.81;-18.51;-0.98;-0.98;7.30;13.39
-0.54;-12.09;-0.98;40.95;3.27;13.39
1.85;-4.03;2.29;-0.22;7.30;10.89
3.48;-11.33;-0.98;1.42;6.53;20.58
4.25;4.79;0.65;0.65;5.66;23.85
2.61;18.51;0.65;27.99;3.27;18.95
7.51;24.18;3.05;0.65;-0.76;18.95
5.88;24.18;0.65;-0.22;-1.52;15.79
