-2.61;-8.39;-12.63;2.18;2.07;2.29
4.68;-8.39;-19.17;2.94;5.23;6.32
3.92;-7.62;-22.32;3.81;9.26;2.29
3.05;-22.11;-26.35;11.00;13.29;0.65
11.98;-19.71;-27.99;5.34;10.13;1.52
0.65;-5.23;-20.69;3.81;6.10;2.29
-4.14;-7.62;-11.87;2.18;7.62;3.16
-5.01;-6.86;-2.18;4.57;7.62;3.16
-4.14;1.20;5.01;-1.85;-2.83;3.92
-1.74;17.32;21.13;-2.72;-12.52;-4.90
13.50;22.98;22.76;-1.85;-18.08;-0.11
-0.98;-2.83;14.70;-8.28;-20.47;2.29
-34.85;6.86;9.91;-2.72;-31.80;2.29
3.92;2.83;-2.18;-4.25;-14.92;2.29
3.92;0.44;5.01;-1.09;-2.83;7.95
3.92;-3.59;1.85;-3.48;0.44;2.29
1.42;17.32;-0.54;-32.45;5.23;-4.90
11.11;-7.62;-1.42;2.18;14.16;-4.90
-0.98;4.46;-6.21;-2.72;14.92;-5.77
1.42;0.44;-6.21;2.94;12.52;-8.93
-0.98;-32.56;-11.11;-2.72;7.62;-10.56
-5.77;-1.96;-22.32;6.97;3.59;-8.17
-7.41;-3.59;-27.99;11.00;-9.26;2.29
-4.14;-10.89;-3.05;8.60;-1.96;-2.50
-2.61;-35.07;-15.90;11.00;-9.26;0.65
3.05;1.20;-13.50;5.34;2.83;1.52
0.65;4.46;-7.84;5.34;12.52;3.16
-0.98;-1.96;-2.18;3.81;6.10;7.95
-0.11;-0.44;3.48;0.54;6.86;-11.43
-0.11;-6.86;10.67;-1.85;2.83;2.29
-10.67;-12.41;11.54;-31.69;-5.23;2.29
1.42;2.07;17.10;-4.25;3.59;7.19
1.42;1.20;13.94;-5.88;4.46;3.16
7.08;7.62;11.54;0.54;-18.95;11.22
0.65;1.20;11.54;-6.75;-18.08;16.01
16.01;3.59;8.28;-1.09;-15.68;-5.77
-13.07;-3.59;5.01;23.09;-8.49;-8.93
3.05;-5.23;-2.18;-5.88;-7.62;-10.56
1.42;2.83;-9.47;-1.85;-0.44;-10.56
-0.98;-2.83;-6.21;-1.09;4.46;-13.83
1.42;-5.23;-3.05;5.34;3.59;-8.93
3.05;-2.83;-6.21;11.00;7.62;-4.90
2.29;2.07;-12.63;11.00;7.62;2.29
-3.38;-6.86;-15.90;0.54;10.13;-0.11
3.05;-6.86;-19.17;-10.78;18.19;2.29
28.10;-30.17;-9.47;11.00;22.22;5.55
-0.98;-0.44;-3.05;6.21;20.58;7.95
3.05;-1.96;-2.18;5.34;9.26;11.22
24.83;1.20;9.04;-1.85;5.23;4.68
-0.98;0.44;-3.05;-2.72;3.59;7.19
0.65;5.23;10.67;-5.88;-11.65;6.32
-1.74;4.46;11.54;-0.22;-8.49;3.92
1.42;2.83;1.85;-6.75;-10.02;5.55
0.65;3.59;9.04;-9.15;-15.68;3.16
-11.43;2.83;5.88;-4.25;-18.08;2.29
2.29;4.46;3.48;-6.75;-19.71;-23.52
2.29;5.23;0.22;-0.22;-20.47;-11.43
-1.74;-1.96;3.48;3.81;-8.49;7.95
-1.74;-4.36;-3.81;6.97;-0.44;-14.59
-0.11;1.20;-10.24;9.37;0.44;-9.80
-0.11;-1.96;-9.47;1.31;5.23;-10.56
-0.11;-3.59;-19.93;11.00;13.29;-0.11
3.05;-0.44;-12.63;11.00;19.71;1.52
1.42;-6.86;-14.27;11.00;17.32;-5.77
6.32;-8.39;-7.08;11.00;17.32;-27.55
2.29;-2.83;-11.11;3.81;14.16;2.29
3.05;-2.83;-6.21;2.94;5.23;2.29
-0.98;-0.44;-0.54;-14.81;4.46;3.16
1.42;2.07;13.07;-5.88;0.44;16.01
2.29;3.59;9.91;-9.91;-11.65;2.29
0.65;5.23;9.04;-9.91;-9.26;9.58
0.65;10.13;14.70;-0.22;-7.62;7.19
0.65;2.83;-0.54;-6.75;-5.23;13.61
-0.98;2.83;10.67;-2.72;-1.20;11.22
-2.61;6.10;8.28;-1.85;2.83;7.95
3.05;2.07;4.25;-0.22;1.20;2.29
-1.74;1.20;0.98;3.81;4.46;2.29
-0.98;-5.23;-2.18;11.00;5.23;-10.56
3.05;-5.23;-3.05;2.94;1.20;-6.53
-0.11;-4.36;-3.05;1.31;-1.96;-9.80
0.65;-4.36;-6.21;2.18;-14.92;-12.96
-11.43;-4.36;-8.60;7.84;9.26;-8.17
-0.11;-5.23;-12.63;5.34;1.20;-1.74
0.65;-3.59;-17.53;11.00;0.44;-6.53
5.44;-6.86;-25.59;6.97;-9.26;-0.11
2.29;-9.26;-31.25;-0.22;-1.96;2.29
-4.14;-7.62;-26.35;6.21;-5.23;2.29
1.42;1.20;-14.27;-2.72;-5.23;2.29
-0.98;-1.96;-12.63;-10.78;0.44;4.68
3.05;26.24;12.31;-2.72;14.16;2.29
3.05;4.46;71.87;4.57;22.22;11.22
1.42;30.27;62.29;6.21;22.98;14.37
-2.61;22.98;20.36;-0.22;13.29;4.68
20.04;-31.04;10.67;-5.12;6.10;10.35
8.71;-0.44;5.01;-7.51;-2.83;9.58
-0.98;39.86;0.22;-5.12;-11.65;2.29
2.29;-0.44;-2.18;-4.25;-20.47;-2.50
2.29;1.20;-9.47;-4.25;-21.34;-5.77
-2.61;-0.44;-5.44;-34.96;-32.56;-11.43
0.65;-1.96;-14.27;-5.88;-21.34;-15.46
-1.74;-0.44;-16.66;-5.12;-19.71;-16.23
3.05;-7.62;-22.32;0.54;-7.62;-1.74
0.65;-8.39;-25.59;11.00;6.10;-3.38
2.29;-7.62;-26.35;11.00;7.62;-1.74
-1.74;-5.99;-15.90;11.00;7.62;-1.74
2.29;2.07;-1.42;3.81;9.26;28.10
3.05;28.64;9.91;15.03;5.23;2.29
2.29;10.13;-19.93;-1.85;6.10;23.30
2.29;2.83;6.64;8.60;2.83;3.92
-1.74;0.44;9.91;-2.72;-0.44;2.29
-0.98;0.44;-1.42;24.72;2.83;2.29
3.05;-0.44;9.91;-2.72;5.23;7.95
5.44;1.20;13.07;-1.85;5.23;1.52
3.05;1.20;11.54;-1.09;5.23;13.61
3.05;1.20;-15.14;-1.09;10.89;20.04
0.65;4.46;-4.57;-1.85;21.34;-5.77
3.05;18.19;2.61;5.34;6.10;-3.38
-22.76;-28.53;0.22;7.84;-6.86;-0.11
8.71;7.62;0.22;-13.18;-5.23;-11.43
-5.01;-0.44;-2.18;11.00;-8.49;-8.17
0.65;10.89;-3.05;7.84;4.46;-12.20
-0.11;-4.36;-7.84;6.21;9.26;16.01
-1.74;-1.96;-15.90;3.81;5.23;0.65
3.05;-1.96;-11.87;2.94;6.86;-0.11
-0.11;-7.62;-16.66;-0.22;6.86;10.35
2.29;0.44;-15.90;-0.22;-21.34;-2.50
-0.11;-1.96;-7.84;-1.85;-0.44;11.22
-5.01;-5.99;-4.57;-7.51;-5.23;3.16
2.29;-5.23;3.48;-5.88;0.44;13.61
-0.98;1.20;10.67;-23.63;2.07;-8.93
1.42;1.20;13.07;-7.51;3.59;-4.90
-0.98;4.46;16.33;-2.72;5.23;2.29
1.42;-1.96;9.91;9.37;5.23;7.95
-22.76;5.23;8.28;-0.22;-3.59;13.61
3.05;6.10;9.91;-1.85;4.46;13.61
-1.74;6.10;37.24;3.81;2.83;4.68
2.29;2.83;-0.54;2.94;0.44;6.32
5.44;-0.44;-3.05;-18.84;0.44;0.65
3.05;-0.44;-6.21;5.34;-0.44;-6.53
2.29;-1.96;-4.57;-22.87;-3.59;-7.41
-0.98;-1.20;-5.44;2.94;-1.96;20.80
-1.74;-31.04;-6.21;3.81;-1.96;-8.17
20.80;-3.59;-15.90;27.88;-1.96;-6.53
3.05;-3.59;-13.50;6.97;0.44;-9.80
3.05;-1.96;-18.30;2.18;-6.86;-10.56
-0.11;-1.96;-9.47;2.18;-7.62;-11.43
-0.98;-2.83;-3.81;-1.85;26.24;-11.43
-0.11;-7.62;-0.54;-1.85;1.20;-0.87
3.05;0.44;8.28;11.00;-0.44;1.52
3.05;6.10;13.07;-6.75;-5.23;6.32
2.29;14.16;6.64;-1.09;-5.23;6.32
20.80;6.10;-9.47;-4.25;-0.44;12.74
1.42;-0.44;6.64;-1.09;5.23;18.40
1.42;4.46;10.67;-1.85;-0.44;15.25
-5.01;0.44;9.04;-5.12;5.23;20.80
3.05;0.44;8.28;2.94;5.23;13.61
2.29;-2.83;2.61;2.18;5.23;2.29
2.29;2.07;-0.54;0.54;5.23;-0.11
-0.98;-5.23;-2.18;2.18;5.23;-9.80
3.05;1.20;-6.21;-9.15;2.83;-8.17
0.65;2.07;-10.24;-0.22;-3.59;-12.96
-1.74;-3.59;-13.50;7.84;7.62;15.25
-0.98;-5.23;-16.66;8.60;15.68;2.29
1.42;1.20;-15.90;11.87;15.68;-0.11
-2.61;-5.99;-17.53;9.37;15.68;-0.11
0.65;-8.39;-4.57;3.81;8.49;3.16
-5.01;2.07;-7.84;-19.60;6.10;-0.11
-0.11;1.20;1.85;-6.75;-2.83;2.29
-1.74;-1.96;7.51;-10.78;-10.02;2.29
