1.71; -9.74; 1.21; 6.64; 0.16; -7.22
11.38; -7.32; 6.85; 7.45; -0.65; -3.20
3.32; -7.32; 9.27; 5.03; 1.77; -5.61
7.35; 18.46; -1.21; -1.41; 1.77; 1.64
0.91; 7.18; 6.85; 1.81; 0.16; 1.64
3.32; 6.37; -1.21; -1.41; -0.65; 1.64
5.74; 9.60; -1.21; -29.61; -3.87; 2.44
-4.73; 8.79; 0.40; -11.08; 0.96; -5.61
1.71; 17.65; -1.21; -13.50; -1.45; 23.39
-7.15; 19.26; 1.21; -15.11; 4.19; 1.64
3.32; 14.43; -1.21; 29.20; 0.96; -9.64
0.91; 5.57; 1.21; 5.84; -3.06; -1.59
-3.93; 3.15; 4.43; 8.26; -3.06; 0.03
-5.54; -3.30; -0.40; 6.64; -6.29; 1.64
8.96; -16.99; -1.21; 21.95; -3.06; -5.61
5.74; -12.16; -1.21; -0.61; -4.68; 1.64
3.32; 7.18; -3.63; 5.84; -6.29; 6.47
3.32; -45.19; 2.82; -2.22; 12.24; 1.64
1.71; -12.96; -1.21; 14.70; -24.01; 4.86
14.60; -34.72; 2.82; 13.09; 6.60; 14.53
3.32; -10.55; 7.65; 13.09; 4.19; 1.64
3.32; 1.54; -1.21; 10.67; 1.77; 1.64
2.52; 17.65; 2.82; -4.64; -0.65; -1.59
1.71; 1.54; -1.21; -4.64; 4.19; 1.64
3.32; -7.32; -0.40; -10.28; 1.77; 8.89
-1.51; 7.98; -8.46; 0.20; 4.19; -5.61
3.32; 9.60; 9.27; -5.44; 1.77; -6.42
5.74; 22.49; -1.21; 10.67; -6.29; -11.25
4.13; 32.96; -1.21; -19.14; -1.45; -11.25
2.52; 11.21; -2.82; -48.95; -4.68; -14.48
-9.57; 21.68; -2.01; -15.11; -0.65; 1.64
-9.57; 9.60; -2.82; -1.41; 0.96; -10.45
4.94; 5.57; -4.43; 10.67; 0.16; 9.69
-8.76; -2.49; -1.21; -4.64; 13.05; 0.03
-13.60; -1.68; -0.40; -1.41; 2.57; 10.50
-1.51; -5.71; -2.01; 8.26; 2.57; -28.98
-3.93; -8.94; -1.21; 13.09; -7.09; -11.25
-4.73; -29.08; -1.21; -1.41; -23.21; -3.20
5.74; -24.24; 6.04; 11.48; 0.16; -10.45
0.91; -20.21; 4.43; 13.09; -1.45; 1.64
3.32; -20.21; 3.63; 10.67; 4.19; -4.00
-0.70; -19.41; -0.40; 0.20; -20.79; 1.64
0.91; -1.68; -1.21; -9.47; -4.68; 10.50
4.94; 5.57; 2.82; 5.84; 5.80; -8.03
3.32; 6.37; 6.85; 4.23; 5.80; 5.67
5.74; 1.54; 1.21; -9.47; 1.77; 12.11
0.91; 9.60; 4.43; 8.26; 5.80; 1.64
17.02; 16.85; -0.40; -15.91; 3.38; 0.83
-2.32; 13.62; -1.21; -15.11; -20.79; -4.00
-9.57; 18.46; 0.40; -10.28; -3.06; 0.03
1.71; 12.82; -5.24; -14.30; 2.57; -1.59
0.91; 9.60; -4.43; 5.84; -7.90; 1.64
-1.51; 7.18; -6.04; 5.84; 3.38; -16.09
-9.57; -3.30; -1.21; 1.81; 4.19; -0.78
-9.57; -8.13; -2.01; 5.84; -1.45; -3.20
-0.70; -7.32; -3.63; -1.41; -4.68; 9.69
14.60; -18.60; 3.63; 22.76; 4.19; 10.50
4.94; -14.57; -1.21; 19.53; 1.77; 10.50
1.71; -20.21; 9.27; 11.48; 4.99; -3.20
5.74; -21.02; -1.21; 3.42; 3.38; 1.64
2.52; -18.60; -0.40; 21.15; 0.16; 4.86
5.74; -14.57; 3.63; -0.61; 3.38; 0.03
3.32; 4.76; -0.40; 2.62; 1.77; 9.69
3.32; -6.52; 2.82; -8.66; -0.65; -13.67
2.52; 4.76; -1.21; -1.41; 4.19; 35.48
2.52; 7.18; 1.21; -4.64; 0.16; -32.20
7.35; 9.60; 0.40; -2.22; -1.45; -11.25
3.32; 24.10; -1.21; -19.94; 4.19; -15.28
0.91; 5.57; -1.21; -11.89; 0.96; -15.28
-6.34; 16.04; -2.01; -10.28; 4.19; 4.86
-1.51; 26.51; 3.63; -19.14; 4.19; -3.20
-3.93; 9.60; -2.82; 9.87; 3.38; -7.22
3.32; 5.57; 2.01; -1.41; -0.65; 1.64
-7.15; -3.30; -5.24; 1.81; 0.16; -3.20
-4.73; 5.57; -2.82; 1.00; -10.32; -8.03
4.94; -7.32; 3.63; 1.81; -10.32; 0.03
30.72; -11.35; 2.82; 5.03; 0.16; 1.64
-4.73; -57.28; 4.43; 11.48; 4.19; 7.28
3.32; -21.02; 0.40; 15.51; 4.19; 2.44
5.74; -20.21; 2.82; 22.76; 1.77; 21.78
4.13; -19.41; -1.21; 1.81; 4.19; 25.81
1.71; -4.91; 0.40; -11.89; -0.65; 27.42
0.10; -3.30; 25.38; 9.87; 3.38; 10.50
5.74; 1.54; 6.85; 6.64; -7.90; -12.86
2.52; 36.99; -0.40; 2.62; -0.65; -0.78
8.16; 7.18; -4.43; 0.20; -1.45; -9.64
4.94; 5.57; -6.04; -9.47; -19.98; -15.28
0.91; 8.79; -2.82; -10.28; 16.27; -16.89
3.32; 10.40; -2.01; -11.08; 3.38; -14.48
3.32; 20.87; -1.21; -6.25; -7.90; -11.25
-7.96; 12.82; -1.21; 1.00; -3.87; -16.89
-8.76; 26.51; 0.40; -15.91; 3.38; -15.28
-7.15; -8.94; 0.40; 1.81; 0.16; -7.22
-3.93; -8.13; -10.88; -2.22; 4.19; -4.00
-3.93; -11.35; 8.46; 1.81; -6.29; 4.05
-0.70; -1.68; -17.32; 12.28; -0.65; 10.50
0.91; -18.60; 0.40; -1.41; -8.70; -21.73
-26.49; -7.32; 2.82; 2.62; 3.38; -0.78
0.91; -14.57; -0.40; 6.64; -7.09; 0.03
-3.93; -21.83; 2.01; 9.06; 0.16; -1.59
4.13; -16.19; 8.46; 7.45; 2.57; -5.61
1.71; -8.13; 4.43; -4.64; -3.87; 10.50
3.32; 5.57; 3.63; 0.20; 1.77; 3.25
3.32; 5.57; 0.40; 1.81; -7.90; -2.39
12.19; 3.96; 3.63; 32.43; -3.87; 16.14
0.91; 5.57; -6.04; -4.64; -1.45; -0.78
3.32; 14.43; -1.21; -15.11; -13.54; 1.64
3.32; 11.21; -1.21; -2.22; 4.19; -15.28
-13.60; 22.49; -2.01; -12.69; -3.87; -13.67
-1.51; 24.10; -4.43; -3.02; -0.65; -5.61
11.38; 7.98; -5.24; -13.50; 3.38; 8.89
3.32; 11.21; -1.21; -0.61; 9.02; 0.83
-2.32; 5.57; 6.04; -3.83; 5.80; 1.64
7.35; -9.74; 4.43; 6.64; -15.96; 6.47
4.94; -8.94; -0.40; 2.62; 3.38; -23.34
-10.37; -6.52; -1.21; -4.64; 2.57; 4.05
-0.70; -15.38; -2.01; 11.48; -13.54; -6.42
-18.43; -22.63; 2.82; 52.57; -9.51; -7.22
2.52; -21.02; -9.26; 14.70; -9.51; -5.61
1.71; -20.21; 2.82; 21.95; 0.16; -7.22
3.32; -25.05; 4.43; 11.48; -3.06; 1.64
-0.70; -15.38; 10.07; 3.42; 3.38; 4.05
0.10; -6.52; -1.21; 14.70; -1.45; 1.64
4.13; -8.13; -1.21; 1.81; -2.26; 9.69
3.32; 3.96; -1.21; 5.84; 2.57; 1.64
-5.54; 27.32; -2.82; -12.69; 3.38; -8.03
0.10; 17.65; -1.21; -15.11; 6.60; 14.53
4.94; 0.73; -3.63; -12.69; 1.77; 3.25
3.32; 20.87; -10.88; -4.64; 0.16; 1.64
7.35; 31.35; -1.21; -7.05; -3.06; -0.78
1.71; 14.43; -8.46; -15.11; -3.06; -3.20
-3.93; 1.54; 6.85; -11.08; 1.77; 10.50
0.91; 6.37; 14.91; 0.20; 4.19; 6.47
0.10; -2.49; 2.01; 2.62; 0.16; 1.64
-1.51; -6.52; -5.24; 5.84; 4.19; -2.39
-1.51; 3.15; 1.21; -3.02; 3.38; 0.83
-7.96; 16.85; 1.21; 12.28; -0.65; -13.67
-0.70; -24.24; 2.01; 13.09; 2.57; 1.64
3.32; -19.41; -2.01; 10.67; 15.47; -21.73
